X,Y,fid,k_factor_aligned,soil_loss_4326,lulc_chennai_clip_aligned,slope_chennai_clip_aligned,ndvi_chennai_clip_aligned,dem_chennai_clip_aligned
80.2177891885915,13.053211809858,1959,0.01416,14.68832,50,89.97348,0.12006,14.77914
80.2197864919564,13.053211809858,1960,0.01416,14.23961,50,89.9847,0.17021,14.96982
80.2217837953214,13.053211809858,1961,0.01416,13.79377,50,89.98024,0.16841,15.41743
80.2237810986863,13.053211809858,1962,0.01416,13.64799,50,89.97528,0.16603,15.78014
80.2257784020512,13.053211809858,1963,0.01416,13.68663,50,89.98627,0.18333,15.63597
80.2277757054162,13.053211809858,1964,0.01416,13.92878,50,89.98386,0.17238,15.92159
80.2297730087811,13.053211809858,1965,0.01416,14.09628,50,89.97843,0.14979,14.35911
80.231770312146,13.053211809858,1966,0.01416,14.22758,50,89.97891,0.12157,14.37619
80.233767615511,13.053211809858,1967,0.01416,14.37319,50,89.98135,0.12268,14.28022
80.2357649188759,13.053211809858,1968,0.01416,14.2295,50,89.97226,0.15567,14.37775
80.2377622222408,13.053211809858,1969,0.01416,13.99014,50,89.97688,0.14837,13.95191
80.2397595256057,13.053211809858,1970,0.01416,13.71842,40,89.97972,0.1968,13.15716
80.2417568289707,13.053211809858,1971,0.01416,13.53727,50,89.98357,0.19583,12.89883
80.2437541323356,13.053211809858,1972,0.01416,13.70278,50,89.98296,0.17354,12.62757
80.2457514357005,13.053211809858,1973,0.01416,13.8042,50,89.98605,0.15947,13.75968
80.2477487390655,13.053211809858,1974,0.01416,13.81064,50,89.99093,0.16824,13.57009
80.2497460424304,13.053211809858,1975,0.01416,13.92126,50,89.98621,0.11903,11.25245
80.2517433457953,13.053211809858,1976,0.01416,13.7805,50,89.98879,0.21932,13.36697
80.2537406491603,13.053211809858,1977,0.01416,13.31857,50,89.98774,0.26312,15.18568
80.2557379525252,13.053211809858,1978,0.01416,13.65702,50,89.98713,0.18026,12.14925
80.2577352558901,13.053211809858,1979,0.01416,14.15703,50,89.97912,0.19006,11.57807
80.2597325592551,13.053211809858,1980,0.01416,14.20564,50,89.97207,0.13233,11.46832
80.26172986262,13.053211809858,1981,0.01416,14.12794,50,89.97459,0.10541,12.18537
80.2637271659849,13.053211809858,1982,0.01416,14.09331,10,89.97897,0.157,12.50968
80.2657244693498,13.053211809858,1983,0.01416,13.91473,10,89.98037,0.24584,12.9231
80.2677217727148,13.053211809858,1984,0.01416,13.63136,50,89.9774,0.1494,11.87328
80.2697190760797,13.053211809858,1985,0.01416,14.45896,50,89.97213,0.09203,12.0772
80.2717163794446,13.053211809858,1986,0.01416,15.04932,50,89.97232,0.07504,11.86488
80.2737136828096,13.053211809858,1987,0.01416,14.92632,10,89.98074,0.15101,11.05008
80.2757109861745,13.053211809858,1988,0.01416,14.15605,50,89.98309,0.12717,10.92103
80.2777082895394,13.053211809858,1989,0.01416,9.95451,50,89.98323,0.11303,10.74667
80.2797055929044,13.053211809858,1990,0.01416,0,50,85.45615,0.14928,8.74629
80.175845817928,13.0512145064931,1991,0.01416,0,50,89.97623,0.17554,15.59221
80.1778431212929,13.0512145064931,1992,0.01416,0,50,89.96626,0.15339,15.70788
80.1798404246578,13.0512145064931,1993,0.01416,12.88378,50,89.9636,0.14695,15.74222
80.1818377280228,13.0512145064931,1994,0.01416,14.2777,50,89.96307,0.14559,15.95502
80.1838350313877,13.0512145064931,1995,0.01416,14.24727,50,89.96706,0.15811,16.47592
80.1858323347526,13.0512145064931,1996,0.01416,14.52471,50,89.96358,0.11591,16.28191
80.1878296381175,13.0512145064931,1997,0.01416,14.75442,50,89.96189,0.10916,15.83689
80.1898269414825,13.0512145064931,1998,0.01416,14.66003,50,89.96988,0.12372,16.26447
80.1918242448474,13.0512145064931,1999,0.01416,14.68829,50,89.96743,0.10857,15.94615
80.1938215482123,13.0512145064931,2000,0.01416,14.39329,50,89.98263,0.1278,16.63461
80.1958188515773,13.0512145064931,2001,0.01416,14.31382,50,89.978,0.15339,16.17393
80.1978161549422,13.0512145064931,2002,0.01416,14.07649,50,89.97907,0.1685,16.86672
80.1998134583071,13.0512145064931,2003,0.01416,14.08414,50,89.97322,0.15138,16.49713
80.2018107616721,13.0512145064931,2004,0.01416,14.1486,50,89.97692,0.15563,15.07143
80.203808065037,13.0512145064931,2005,0.01416,14.3019,50,89.98352,0.13629,16.26949
80.2058053684019,13.0512145064931,2006,0.01416,14.37541,50,89.98486,0.13687,14.07089
80.2078026717669,13.0512145064931,2007,0.01416,14.54078,50,89.98766,0.12568,13.76498
80.2097999751318,13.0512145064931,2008,0.01416,14.80123,50,89.99199,0.10814,16.23108
80.2117972784967,13.0512145064931,2009,0.01416,14.88889,50,89.98377,0.10326,15.36325
80.2137945818616,13.0512145064931,2010,0.01416,14.80118,50,89.96892,0.12688,15.38922
80.2157918852266,13.0512145064931,2011,0.01416,14.64902,50,89.97375,0.12798,15.51791
80.2177891885915,13.0512145064931,2012,0.01416,14.46702,50,89.97415,0.14354,15.21723
80.2197864919564,13.0512145064931,2013,0.01416,14.11803,50,89.97348,0.16708,14.05054
80.2217837953214,13.0512145064931,2014,0.01416,13.8315,50,89.97369,0.17039,14.51318
80.2237810986863,13.0512145064931,2015,0.01416,13.64429,10,89.97124,0.20406,16.32489
80.2257784020512,13.0512145064931,2016,0.01416,13.68115,50,89.9822,0.18891,15.97931
80.2277757054162,13.0512145064931,2017,0.01416,13.91985,50,89.98183,0.17031,15.2719
80.2297730087811,13.0512145064931,2018,0.01416,14.04319,50,89.97853,0.15211,13.68964
80.231770312146,13.0512145064931,2019,0.01416,14.1673,50,89.97655,0.14147,14.85597
80.233767615511,13.0512145064931,2020,0.01416,14.27978,50,89.97776,0.15197,14.38748
80.2357649188759,13.0512145064931,2021,0.01416,14.2055,50,89.97752,0.15714,14.17187
80.2377622222408,13.0512145064931,2022,0.01416,14.0496,50,89.98203,0.14941,14.40915
80.2397595256057,13.0512145064931,2023,0.01416,13.6901,10,89.98288,0.20743,14.11732
80.2417568289707,13.0512145064931,2024,0.01416,13.48806,10,89.98471,0.2167,14.18554
80.2437541323356,13.0512145064931,2025,0.01416,13.65742,50,89.98469,0.16866,13.00027
80.2457514357005,13.0512145064931,2026,0.01416,13.70843,50,89.98576,0.19315,12.28214
80.2477487390655,13.0512145064931,2027,0.01416,13.60354,10,89.98479,0.20765,13.87256
80.2497460424304,13.0512145064931,2028,0.01416,13.4798,10,89.9865,0.24269,12.64187
80.2517433457953,13.0512145064931,2029,0.01416,13.06307,50,89.98782,0.32587,13.62987
80.2537406491603,13.0512145064931,2030,0.01416,12.39638,10,89.9855,0.33252,15.06398
80.2557379525252,13.0512145064931,2031,0.01416,12.9777,50,89.98709,0.18201,13.14052
80.2577352558901,13.0512145064931,2032,0.01416,13.89958,50,89.98122,0.17641,11.74396
80.2597325592551,13.0512145064931,2033,0.01416,14.30987,50,89.97104,0.12305,11.39366
80.26172986262,13.0512145064931,2034,0.01416,14.50283,10,89.97942,0.13158,11.46252
80.2637271659849,13.0512145064931,2035,0.01416,14.275,50,89.98018,0.1432,11.61297
80.2657244693498,13.0512145064931,2036,0.01416,14.06517,10,89.97926,0.17028,12.14804
80.2677217727148,13.0512145064931,2037,0.01416,13.68094,50,89.97388,0.1452,11.99187
80.2697190760797,13.0512145064931,2038,0.01416,14.09375,50,89.97475,0.23562,11.77418
80.2717163794446,13.0512145064931,2039,0.01416,13.99714,50,89.97845,0.18383,10.73374
80.2737136828096,13.0512145064931,2040,0.01416,14.23375,50,89.97935,0.1315,10.75839
80.2757109861745,13.0512145064931,2041,0.01416,11.13667,50,89.98473,0.20113,9.88854
80.2777082895394,13.0512145064931,2042,0.01416,0,50,89.98666,0.17627,9.99751
80.2797055929044,13.0512145064931,2043,0.01416,0,50,80.52192,0.12836,7.60202
80.175845817928,13.0492172031281,2044,0.01416,0,50,89.97255,0.15139,16.16034
80.1778431212929,13.0492172031281,2045,0.01416,0,50,89.95932,0.15476,16.28091
80.1798404246578,13.0492172031281,2046,0.01416,12.73648,50,89.96072,0.17668,16.99041
80.1818377280228,13.0492172031281,2047,0.01416,13.73085,50,89.97043,0.18669,17.17681
80.1838350313877,13.0492172031281,2048,0.01416,13.78567,50,89.96735,0.17763,17.24954
80.1858323347526,13.0492172031281,2049,0.01416,14.09367,50,89.96474,0.15239,16.80599
80.1878296381175,13.0492172031281,2050,0.01416,14.4708,50,89.97282,0.13266,16.94463
80.1898269414825,13.0492172031281,2051,0.01416,14.60431,50,89.97223,0.1275,16.04383
80.1918242448474,13.0492172031281,2052,0.01416,14.66308,50,89.97129,0.12315,15.89639
80.1938215482123,13.0492172031281,2053,0.01416,14.58952,50,89.97716,0.12381,16.31448
80.1958188515773,13.0492172031281,2054,0.01416,14.56386,50,89.98595,0.14109,15.27224
80.1978161549422,13.0492172031281,2055,0.01416,14.31419,50,89.9891,0.15503,15.31723
80.1998134583071,13.0492172031281,2056,0.01416,14.24424,50,89.9847,0.14106,16.56888
80.2018107616721,13.0492172031281,2057,0.01416,14.23609,50,89.98128,0.14869,14.56605
80.203808065037,13.0492172031281,2058,0.01416,14.35125,10,89.98399,0.12914,14.92961
80.2058053684019,13.0492172031281,2059,0.01416,14.10513,50,89.98694,0.15876,15.32692
80.2078026717669,13.0492172031281,2060,0.01416,14.36706,50,89.98951,0.13106,16.72811
80.2097999751318,13.0492172031281,2061,0.01416,14.74345,50,89.98517,0.11206,16.75464
80.2117972784967,13.0492172031281,2062,0.01416,14.84272,50,89.98312,0.10683,15.53129
80.2137945818616,13.0492172031281,2063,0.01416,14.73196,50,89.96812,0.12873,16.02054
80.2157918852266,13.0492172031281,2064,0.01416,14.45861,50,89.96444,0.14388,16.05874
80.2177891885915,13.0492172031281,2065,0.01416,14.16713,50,89.97004,0.15966,15.29835
80.2197864919564,13.0492172031281,2066,0.01416,14.0241,50,89.97672,0.16181,15.04187
80.2217837953214,13.0492172031281,2067,0.01416,13.92958,10,89.97704,0.17262,15.15116
80.2237810986863,13.0492172031281,2068,0.01416,13.90842,50,89.98151,0.16942,15.3998
80.2257784020512,13.0492172031281,2069,0.01416,13.98363,50,89.97826,0.15189,14.86095
80.2277757054162,13.0492172031281,2070,0.01416,14.00712,50,89.98116,0.16343,13.83746
80.2297730087811,13.0492172031281,2071,0.01416,13.99426,50,89.98385,0.15704,13.61676
80.231770312146,13.0492172031281,2072,0.01416,13.97986,50,89.98478,0.17375,15.14901
80.233767615511,13.0492172031281,2073,0.01416,13.98316,50,89.98019,0.15969,14.04374
80.2357649188759,13.0492172031281,2074,0.01416,14.03355,50,89.97753,0.14982,14.16079
80.2377622222408,13.0492172031281,2075,0.01416,14.00473,10,89.97639,0.15948,14.68012
80.2397595256057,13.0492172031281,2076,0.01416,13.79289,10,89.97066,0.17263,14.22949
80.2417568289707,13.0492172031281,2077,0.01416,13.67625,50,89.98612,0.17836,13.8239
80.2437541323356,13.0492172031281,2078,0.01416,13.6465,50,89.98648,0.15367,13.74084
80.2457514357005,13.0492172031281,2079,0.01416,13.55546,50,89.9837,0.21717,11.77861
80.2477487390655,13.0492172031281,2080,0.01416,13.35773,50,89.98681,0.22597,13.70991
80.2497460424304,13.0492172031281,2081,0.01416,13.18324,50,89.97841,0.16378,12.84102
80.2517433457953,13.0492172031281,2082,0.01416,13.07884,50,89.98412,0.19376,13.00142
80.2537406491603,13.0492172031281,2083,0.01416,12.87675,50,89.97757,0.19698,12.63194
80.2557379525252,13.0492172031281,2084,0.01416,13.45879,50,89.97505,0.15858,12.14426
80.2577352558901,13.0492172031281,2085,0.01416,14.15954,50,89.97953,0.14463,12.09258
80.2597325592551,13.0492172031281,2086,0.01416,14.28474,50,89.97862,0.14966,11.92853
80.26172986262,13.0492172031281,2087,0.01416,14.20825,50,89.98015,0.13502,12.39035
80.2637271659849,13.0492172031281,2088,0.01416,14.04708,10,89.98058,0.16238,11.66296
80.2657244693498,13.0492172031281,2089,0.01416,14.00409,50,89.98467,0.1833,11.57653
80.2677217727148,13.0492172031281,2090,0.01416,13.92914,50,89.97765,0.13781,11.85535
80.2697190760797,13.0492172031281,2091,0.01416,13.83163,50,89.9803,0.20491,10.92591
80.2717163794446,13.0492172031281,2092,0.01416,13.37553,50,89.98394,0.22021,10.33798
80.2737136828096,13.0492172031281,2093,0.01416,13.82589,50,89.9801,0.12547,10.2802
80.2757109861745,13.0492172031281,2094,0.01416,10.63998,40,89.9827,0.22599,7.52981
80.2777082895394,13.0492172031281,2095,0.01416,0,50,89.98359,0.20586,9.91403
80.2797055929044,13.0492172031281,2096,0.01416,0,50,73.75074,0.14332,6.10323
80.175845817928,13.0472198997632,2098,0.01416,0,50,89.97535,0.23745,16.12138
80.1778431212929,13.0472198997632,2099,0.01416,0,40,89.9752,0.27698,15.60534
80.1798404246578,13.0472198997632,2100,0.01416,12.03813,50,89.97542,0.22333,17.03181
80.1818377280228,13.0472198997632,2101,0.01416,13.42336,50,89.97564,0.17811,18.27837
80.1838350313877,13.0472198997632,2102,0.01416,13.8489,50,89.96886,0.16446,17.59597
80.1858323347526,13.0472198997632,2103,0.01416,13.95161,50,89.97209,0.14741,17.16787
80.1878296381175,13.0472198997632,2104,0.01416,14.34548,50,89.97405,0.11533,17.01808
80.1898269414825,13.0472198997632,2105,0.01416,14.65654,50,89.9802,0.11282,15.94428
80.1918242448474,13.0472198997632,2106,0.01416,14.65625,50,89.98164,0.12432,16.16457
80.1938215482123,13.0472198997632,2107,0.01416,14.86233,10,89.97771,0.09649,14.38581
80.1958188515773,13.0472198997632,2108,0.01416,14.91133,50,89.97662,0.1014,14.24557
80.1978161549422,13.0472198997632,2109,0.01416,14.55684,50,89.98064,0.13842,15.77407
80.1998134583071,13.0472198997632,2110,0.01416,14.28863,50,89.98756,0.15143,16.70044
80.2018107616721,13.0472198997632,2111,0.01416,14.2864,30,89.98168,0.15078,15.68355
80.203808065037,13.0472198997632,2112,0.01416,14.10629,50,89.98163,0.16351,14.93376
80.2058053684019,13.0472198997632,2113,0.01416,13.38777,10,89.98564,0.22881,16.75284
80.2078026717669,13.0472198997632,2114,0.01416,13.74051,50,89.97234,0.18227,16.49047
80.2097999751318,13.0472198997632,2115,0.01416,14.39724,50,89.97047,0.12672,15.85439
80.2117972784967,13.0472198997632,2116,0.01416,14.57228,50,89.97842,0.11037,15.15009
80.2137945818616,13.0472198997632,2117,0.01416,14.52336,50,89.97146,0.15248,15.83221
80.2157918852266,13.0472198997632,2118,0.01416,14.25494,50,89.97433,0.16102,15.44736
80.2177891885915,13.0472198997632,2119,0.01416,13.98248,50,89.97764,0.17935,15.17685
80.2197864919564,13.0472198997632,2120,0.01416,14.04464,50,89.97922,0.15636,15.92599
80.2217837953214,13.0472198997632,2121,0.01416,14.12115,50,89.97992,0.15194,15.29414
80.2237810986863,13.0472198997632,2122,0.01416,14.15278,50,89.9803,0.15187,15.1003
80.2257784020512,13.0472198997632,2123,0.01416,14.16897,50,89.9668,0.14325,14.85209
80.2277757054162,13.0472198997632,2124,0.01416,14.01715,50,89.97679,0.15803,14.63318
80.2297730087811,13.0472198997632,2125,0.01416,13.91777,10,89.98438,0.17831,13.05085
80.231770312146,13.0472198997632,2126,0.01416,13.91183,10,89.98818,0.16831,13.77899
80.233767615511,13.0472198997632,2127,0.01416,13.89637,10,89.98657,0.17498,13.29763
80.2357649188759,13.0472198997632,2128,0.01416,13.86903,50,89.97783,0.17014,14.4385
80.2377622222408,13.0472198997632,2129,0.01416,13.89279,10,89.97789,0.17344,15.10927
80.2397595256057,13.0472198997632,2130,0.01416,13.94858,50,89.98627,0.16147,14.71616
80.2417568289707,13.0472198997632,2131,0.01416,13.81753,50,89.98666,0.19076,14.09778
80.2437541323356,13.0472198997632,2132,0.01416,13.65217,50,89.98964,0.17699,14.01273
80.2457514357005,13.0472198997632,2133,0.01416,13.62787,50,89.98846,0.19373,11.95844
80.2477487390655,13.0472198997632,2134,0.01416,13.4254,50,89.98939,0.22504,12.72713
80.2497460424304,13.0472198997632,2135,0.01416,13.06801,50,89.97823,0.20715,12.72146
80.2517433457953,13.0472198997632,2136,0.01416,12.97088,50,89.98354,0.21365,13.0774
80.2537406491603,13.0472198997632,2137,0.01416,13.13313,10,89.982,0.19921,12.63877
80.2557379525252,13.0472198997632,2138,0.01416,13.61607,50,89.97604,0.14885,11.91879
80.2577352558901,13.0472198997632,2139,0.01416,14.14247,50,89.97996,0.11143,11.46667
80.2597325592551,13.0472198997632,2140,0.01416,14.07209,50,89.98377,0.1584,11.07653
80.26172986262,13.0472198997632,2141,0.01416,13.70314,50,89.98251,0.18163,12.33254
80.2637271659849,13.0472198997632,2142,0.01416,13.5456,50,89.97887,0.19345,11.69644
80.2657244693498,13.0472198997632,2143,0.01416,13.71139,50,89.98204,0.14931,10.11102
80.2677217727148,13.0472198997632,2144,0.01416,14.0391,10,89.98324,0.15998,11.74571
80.2697190760797,13.0472198997632,2145,0.01416,13.89973,50,89.97902,0.19438,11.74335
80.2717163794446,13.0472198997632,2146,0.01416,13.62678,50,89.98244,0.18274,11.13597
80.2737136828096,13.0472198997632,2147,0.01416,13.83959,50,89.98034,0.14248,9.92548
80.2757109861745,13.0472198997632,2148,0.01416,10.37705,10,89.98095,0.19129,7.92364
80.2777082895394,13.0472198997632,2149,0.01416,0,50,89.98407,0.2178,9.02697
80.2797055929044,13.0472198997632,2150,0.01416,0,30,65.94059,0.11435,3.67742
80.173848514563,13.0452225963982,2151,0.01416,0,50,89.8819,0.16218,16.88647
80.175845817928,13.0452225963982,2152,0.01416,0,50,89.97749,0.24833,16.20626
80.1778431212929,13.0452225963982,2153,0.01416,0,50,89.98018,0.26601,16.25105
80.1798404246578,13.0452225963982,2154,0.01416,12.48563,50,89.9828,0.19372,18.90601
80.1818377280228,13.0452225963982,2155,0.01416,13.7638,50,89.97767,0.16266,18.93353
80.1838350313877,13.0452225963982,2156,0.01416,14.01997,10,89.97527,0.16285,17.66384
80.1858323347526,13.0452225963982,2157,0.01416,13.42174,10,89.98215,0.21454,17.46979
80.1878296381175,13.0452225963982,2158,0.01416,13.42282,50,89.982,0.17591,16.99597
80.1898269414825,13.0452225963982,2159,0.01416,14.30373,50,89.98479,0.13093,17.61054
80.1918242448474,13.0452225963982,2160,0.01416,14.31383,50,89.97699,0.15058,15.91919
80.1938215482123,13.0452225963982,2161,0.01416,14.36336,50,89.98425,0.10498,15.39205
80.1958188515773,13.0452225963982,2162,0.01416,14.37288,10,89.98502,0.18232,15.7701
80.1978161549422,13.0452225963982,2163,0.01416,13.83431,50,89.98266,0.18011,16.23129
80.1998134583071,13.0452225963982,2164,0.01416,13.92272,50,89.97869,0.13113,15.90062
80.2018107616721,13.0452225963982,2165,0.01416,14.27691,50,89.97462,0.11613,15.43734
80.203808065037,13.0452225963982,2166,0.01416,14.1599,50,89.97976,0.14193,15.12939
80.2058053684019,13.0452225963982,2167,0.01416,13.59124,50,89.98325,0.20565,15.10923
80.2078026717669,13.0452225963982,2168,0.01416,13.6078,10,89.9732,0.17489,15.38014
80.2097999751318,13.0452225963982,2169,0.01416,13.94561,50,89.97446,0.16907,15.44829
80.2117972784967,13.0452225963982,2170,0.01416,14.05021,50,89.97656,0.12392,14.60547
80.2137945818616,13.0452225963982,2171,0.01416,14.25324,50,89.97388,0.14565,14.99691
80.2157918852266,13.0452225963982,2172,0.01416,14.16124,50,89.97826,0.15155,14.68076
80.2177891885915,13.0452225963982,2173,0.01416,14.02177,50,89.97494,0.16031,15.07228
80.2197864919564,13.0452225963982,2174,0.01416,14.14025,50,89.97465,0.14142,15.45065
80.2217837953214,13.0452225963982,2175,0.01416,14.26513,50,89.97687,0.14965,15.21846
80.2237810986863,13.0452225963982,2176,0.01416,14.31393,50,89.97686,0.15382,15.41811
80.2257784020512,13.0452225963982,2177,0.01416,14.28662,50,89.97141,0.1405,15.20816
80.2277757054162,13.0452225963982,2178,0.01416,14.02367,50,89.97658,0.16722,15.1221
80.2297730087811,13.0452225963982,2179,0.01416,13.87682,50,89.98035,0.16655,13.74838
80.231770312146,13.0452225963982,2180,0.01416,13.92905,10,89.98604,0.15774,13.73332
80.233767615511,13.0452225963982,2181,0.01416,13.95798,50,89.97987,0.16676,13.75645
80.2357649188759,13.0452225963982,2182,0.01416,13.723,50,89.97215,0.18534,14.46194
80.2377622222408,13.0452225963982,2183,0.01416,13.56879,50,89.98423,0.17281,14.74792
80.2397595256057,13.0452225963982,2184,0.01416,13.75788,50,89.98863,0.12814,13.50325
80.2417568289707,13.0452225963982,2185,0.01416,13.77382,50,89.98785,0.17727,14.5264
80.2437541323356,13.0452225963982,2186,0.01416,13.74417,50,89.98708,0.20124,13.20345
80.2457514357005,13.0452225963982,2187,0.01416,13.83581,50,89.98286,0.1555,10.08084
80.2477487390655,13.0452225963982,2188,0.01416,13.58782,50,89.98389,0.21063,12.27474
80.2497460424304,13.0452225963982,2189,0.01416,12.77726,50,89.98701,0.30506,14.45302
80.2517433457953,13.0452225963982,2190,0.01416,12.40363,50,89.98531,0.25558,13.40797
80.2537406491603,13.0452225963982,2191,0.01416,12.86034,50,89.98499,0.25305,13.68157
80.2557379525252,13.0452225963982,2192,0.01416,13.23579,50,89.97972,0.21423,12.24797
80.2577352558901,13.0452225963982,2193,0.01416,13.60222,50,89.98412,0.16434,11.49817
80.2597325592551,13.0452225963982,2194,0.01416,13.54476,50,89.98859,0.17298,11.44344
80.26172986262,13.0452225963982,2195,0.01416,13.24375,50,89.98692,0.22647,11.05028
80.2637271659849,13.0452225963982,2196,0.01416,13.25227,50,89.98775,0.21187,11.16979
80.2657244693498,13.0452225963982,2197,0.01416,13.53276,50,89.9864,0.13904,9.16386
80.2677217727148,13.0452225963982,2198,0.01416,14.07541,50,89.9852,0.14887,11.0634
80.2697190760797,13.0452225963982,2199,0.01416,14.00168,50,89.97971,0.16724,10.64914
80.2717163794446,13.0452225963982,2200,0.01416,13.87552,50,89.98113,0.16185,10.6937
80.2737136828096,13.0452225963982,2201,0.01416,13.82789,50,89.97955,0.18927,9.6749
80.2757109861745,13.0452225963982,2202,0.01416,9.97373,50,89.98369,0.17765,9.87173
80.2777082895394,13.0452225963982,2203,0.01416,0,10,89.98444,0.26619,10.1226
80.2797055929044,13.0452225963982,2204,0.01416,0,0,56.19338,0.07332,3.19465
80.173848514563,13.0432252930333,2205,0.01416,0.14196,10,89.97367,0.14727,17.60825
80.175845817928,13.0432252930333,2206,0.01416,4.00286,50,89.97189,0.15302,17.64707
80.1778431212929,13.0432252930333,2207,0.01416,3.74895,50,89.97599,0.12996,17.5216
80.1798404246578,13.0432252930333,2208,0.01416,13.14907,50,89.9792,0.13751,18.06681
80.1818377280228,13.0432252930333,2209,0.01416,13.89961,10,89.97881,0.12703,18.1055
80.1838350313877,13.0432252930333,2210,0.01416,14.05505,50,89.97227,0.1591,17.30919
80.1858323347526,13.0432252930333,2211,0.01416,13.42584,10,89.98061,0.22721,16.71024
80.1878296381175,13.0432252930333,2212,0.01416,13.3682,50,89.9901,0.24649,16.21042
80.1898269414825,13.0432252930333,2213,0.01416,14.31164,50,89.97694,0.12761,16.72373
80.1918242448474,13.0432252930333,2214,0.01416,14.29524,50,89.9752,0.15331,17.25931
80.1938215482123,13.0432252930333,2215,0.01416,14.32734,50,89.97903,0.16452,17.95364
80.1958188515773,13.0432252930333,2216,0.01416,14.34098,50,89.97661,0.14598,17.55467
80.1978161549422,13.0432252930333,2217,0.01416,13.8226,50,89.97706,0.19655,17.84163
80.1998134583071,13.0432252930333,2218,0.01416,13.9147,50,89.97596,0.1899,16.732
80.2018107616721,13.0432252930333,2219,0.01416,14.27372,50,89.98135,0.17942,14.39106
80.203808065037,13.0432252930333,2220,0.01416,14.15576,50,89.98289,0.18514,14.76921
80.2058053684019,13.0432252930333,2221,0.01416,13.58625,50,89.98209,0.1867,16.06855
80.2078026717669,13.0432252930333,2222,0.01416,13.60567,50,89.97307,0.20147,15.34003
80.2097999751318,13.0432252930333,2223,0.01416,13.91822,50,89.97623,0.19034,15.77692
80.2117972784967,13.0432252930333,2224,0.01416,13.99894,50,89.97787,0.15622,15.50962
80.2137945818616,13.0432252930333,2225,0.01416,14.22831,50,89.97533,0.15397,13.78368
80.2157918852266,13.0432252930333,2226,0.01416,14.14752,50,89.97831,0.17323,14.24002
80.2177891885915,13.0432252930333,2227,0.01416,14.03293,50,89.97374,0.16191,14.74426
80.2197864919564,13.0432252930333,2228,0.01416,14.16232,50,89.97154,0.15182,15.33877
80.2217837953214,13.0432252930333,2229,0.01416,14.29184,50,89.97264,0.13539,15.30295
80.2237810986863,13.0432252930333,2230,0.01416,14.3472,50,89.97363,0.1295,15.2998
80.2257784020512,13.0432252930333,2231,0.01416,14.31403,50,89.97928,0.13514,15.06984
80.2277757054162,13.0432252930333,2232,0.01416,14.02137,50,89.98307,0.14248,14.67349
80.2297730087811,13.0432252930333,2233,0.01416,13.87011,50,89.98643,0.19759,15.48576
80.231770312146,13.0432252930333,2234,0.01416,13.93929,50,89.98518,0.14632,14.47022
80.233767615511,13.0432252930333,2235,0.01416,13.98765,50,89.98286,0.16522,14.31439
80.2357649188759,13.0432252930333,2236,0.01416,13.66905,10,89.97902,0.20696,14.17686
80.2377622222408,13.0432252930333,2237,0.01416,13.41262,10,89.98626,0.22535,14.04811
80.2397595256057,13.0432252930333,2238,0.01416,13.61478,50,89.98572,0.19477,14.88111
80.2417568289707,13.0432252930333,2239,0.01416,13.73883,50,89.98051,0.18227,14.3211
80.2437541323356,13.0432252930333,2240,0.01416,13.82278,10,89.98715,0.16912,13.88751
80.2457514357005,13.0432252930333,2241,0.01416,13.94279,50,89.98618,0.15359,11.45235
80.2477487390655,13.0432252930333,2242,0.01416,13.63285,50,89.98933,0.23249,13.13718
80.2497460424304,13.0432252930333,2243,0.01416,12.63534,10,89.98461,0.30354,13.65991
80.2517433457953,13.0432252930333,2244,0.01416,12.30367,50,89.97837,0.22267,13.21438
80.2537406491603,13.0432252930333,2245,0.01416,12.93436,50,89.98413,0.20056,13.18162
80.2557379525252,13.0432252930333,2246,0.01416,13.15986,10,89.9811,0.21544,12.70491
80.2577352558901,13.0432252930333,2247,0.01416,13.23814,50,89.97886,0.21101,12.71432
80.2597325592551,13.0432252930333,2248,0.01416,13.15311,50,89.9864,0.21563,13.09816
80.26172986262,13.0432252930333,2249,0.01416,13.09097,10,89.98608,0.23973,10.32457
80.2637271659849,13.0432252930333,2250,0.01416,13.31874,50,89.98283,0.18425,10.76281
80.2657244693498,13.0432252930333,2251,0.01416,13.53599,50,89.97831,0.1678,9.70586
80.2677217727148,13.0432252930333,2252,0.01416,13.92712,50,89.98114,0.16699,10.23963
80.2697190760797,13.0432252930333,2253,0.01416,13.93031,50,89.97258,0.17252,9.69974
80.2717163794446,13.0432252930333,2254,0.01416,13.95954,50,89.97958,0.16769,8.59367
80.2737136828096,13.0432252930333,2255,0.01416,13.90939,50,89.9859,0.14804,7.80299
80.2757109861745,13.0432252930333,2256,0.01416,9.59748,50,89.98083,0.23114,8.21738
80.2777082895394,13.0432252930333,2257,0.01416,0,50,89.83703,0.23913,7.98184
80.2797055929044,13.0432252930333,2258,0.01416,0,0,44.42709,0.03603,2.12282
80.173848514563,13.0412279896684,2260,0.01416,0.76421,50,89.97506,0.12682,18.04314
80.175845817928,13.0412279896684,2261,0.01416,14.2587,50,89.97359,0.13738,17.97984
80.1778431212929,13.0412279896684,2262,0.01416,14.26079,50,89.97411,0.14489,17.3406
80.1798404246578,13.0412279896684,2263,0.01416,14.34762,10,89.97124,0.16766,17.84676
80.1818377280228,13.0412279896684,2264,0.01416,14.20253,50,89.96696,0.1764,17.82131
80.1838350313877,13.0412279896684,2265,0.01416,14.10131,50,89.96675,0.16407,17.24895
