X,Y,fid,lulc_chennai_clip_aligned,slope_chennai_clip_aligned,ndvi_chennai_clip_aligned,dem_chennai_clip_aligned,k_factor_chennai_aligned,annual_rainfall_mm
80.2725187109998,13.042818611,3112,50,89.97958,0.16769,8.59367,0.01416,1179.76125
80.2745187109998,13.042818611,3113,50,89.9859,0.14804,7.80299,0.01416,1179.76125
80.2765187109998,13.042818611,3114,50,89.98083,0.23114,8.21738,0.01416,1179.76125
80.2785187109997,13.042818611,3115,50,89.83703,0.23913,7.98184,0.01416,1179.76125
80.174518711,13.040818611,3131,50,89.97506,0.12682,18.04314,0.01416,1179.76125
80.176518711,13.040818611,3132,50,89.97359,0.13738,17.97984,0.01416,1179.76125
80.178518711,13.040818611,3133,50,89.97411,0.14489,17.3406,0.01416,1179.76125
80.180518711,13.040818611,3134,10,89.97124,0.16766,17.84676,0.01416,1179.76125
80.182518711,13.040818611,3135,50,89.96696,0.1764,17.82131,0.01416,1179.76125
80.184518711,13.040818611,3136,50,89.96675,0.16407,17.24895,0.01416,1179.76125
80.186518711,13.040818611,3137,50,89.96504,0.17144,17.36226,0.01416,1179.76125
80.188518711,13.040818611,3138,50,89.97566,0.16906,18.11629,0.01416,1179.76125
80.190518711,13.040818611,3139,50,89.97154,0.13802,17.52337,0.01416,1179.76125
80.1925187109999,13.040818611,3140,50,89.97329,0.13682,17.27999,0.01416,1179.76125
80.1945187109999,13.040818611,3141,50,89.97352,0.18251,18.15405,0.01416,1179.76125
80.1965187109999,13.040818611,3142,50,89.97911,0.16038,17.97452,0.01416,1179.76125
80.1985187109999,13.040818611,3143,50,89.97876,0.19556,18.16889,0.01416,1179.76125
80.2005187109999,13.040818611,3144,50,89.97659,0.18217,16.96458,0.01416,1179.76125
80.2025187109999,13.040818611,3145,50,89.98367,0.20343,16.17754,0.01416,1179.76125
80.2045187109999,13.040818611,3146,50,89.98297,0.22307,16.98105,0.01416,1179.76125
80.2065187109999,13.040818611,3147,50,89.976,0.21232,16.61613,0.01416,1179.76125
80.2085187109999,13.040818611,3148,50,89.9685,0.1927,15.8279,0.01416,1179.76125
80.2105187109999,13.040818611,3149,50,89.97596,0.19037,15.83022,0.01416,1179.76125
80.2125187109999,13.040818611,3150,50,89.9847,0.18701,15.65794,0.01416,1179.76125
80.2145187109999,13.040818611,3151,50,89.98035,0.16839,15.18424,0.01416,1179.76125
80.2165187109999,13.040818611,3152,50,89.9769,0.18588,15.65673,0.01416,1179.76125
80.2185187109999,13.040818611,3153,50,89.97332,0.16432,15.22348,0.01416,1179.76125
80.2205187109999,13.040818611,3154,50,89.97,0.14929,15.19409,0.01416,1179.76125
80.2225187109999,13.040818611,3155,50,89.97006,0.14354,15.13177,0.01416,1179.76125
80.2245187109999,13.040818611,3156,50,89.97691,0.1328,15.04001,0.01416,1179.76125
80.2265187109999,13.040818611,3157,50,89.97468,0.1171,14.61827,0.01416,1179.76125
80.2285187109999,13.040818611,3158,50,89.98592,0.1083,13.99571,0.01416,1179.76125
80.2305187109999,13.040818611,3159,50,89.9857,0.12863,14.61014,0.01416,1179.76125
80.2325187109999,13.040818611,3160,50,89.98779,0.13202,15.06495,0.01416,1179.76125
80.2345187109999,13.040818611,3161,50,89.98871,0.14254,14.18165,0.01416,1179.76125
80.2365187109998,13.040818611,3162,10,89.98627,0.16085,14.42958,0.01416,1179.76125
80.2385187109998,13.040818611,3163,50,89.98125,0.15627,14.52548,0.01416,1179.76125
80.2405187109998,13.040818611,3164,10,89.98492,0.2197,14.52781,0.01416,1179.76125
80.2425187109998,13.040818611,3165,50,89.98578,0.18808,14.44619,0.01416,1179.76125
80.2445187109998,13.040818611,3166,50,89.98695,0.15939,14.14095,0.01416,1179.76125
80.2465187109998,13.040818611,3167,50,89.98397,0.14151,12.00774,0.01416,1179.76125
80.2485187109998,13.040818611,3168,50,89.9772,0.17225,13.72282,0.01416,1179.76125
80.2505187109998,13.040818611,3169,50,89.98241,0.16905,12.58818,0.01416,1179.76125
80.2525187109998,13.040818611,3170,50,89.98009,0.19693,13.11366,0.01416,1179.76125
80.2545187109998,13.040818611,3171,50,89.98022,0.1905,12.9824,0.01416,1179.76125
80.2565187109998,13.040818611,3172,50,89.98053,0.20453,12.3917,0.01416,1179.76125
80.2585187109998,13.040818611,3173,50,89.97892,0.19234,12.54967,0.01416,1179.76125
80.2605187109998,13.040818611,3174,50,89.98241,0.23159,11.91355,0.01416,1179.76125
80.2625187109998,13.040818611,3175,50,89.98518,0.20916,9.78239,0.01416,1179.76125
80.2645187109998,13.040818611,3176,50,89.98044,0.17233,11.06865,0.01416,1179.76125
80.2665187109998,13.040818611,3177,50,89.97204,0.1386,10.61711,0.01416,1179.76125
80.2685187109998,13.040818611,3178,50,89.97998,0.16265,10.16146,0.01416,1179.76125
80.2705187109998,13.040818611,3179,50,89.98386,0.14022,10.22532,0.01416,1179.76125
80.2725187109998,13.040818611,3180,50,89.97768,0.115,10.00513,0.01416,1179.76125
80.2745187109998,13.040818611,3181,50,89.98036,0.11454,8.18748,0.01416,1179.76125
80.2765187109998,13.040818611,3182,10,89.97218,0.29428,6.05314,0.01416,1179.76125
80.2785187109997,13.040818611,3183,50,89.56142,0.26473,6.42039,0.01416,1179.76125
80.174518711,13.038818611,3199,50,89.97671,0.14064,16.52258,0.01416,1179.76125
80.176518711,13.038818611,3200,50,89.97475,0.16692,17.2942,0.01416,1179.76125
80.178518711,13.038818611,3201,50,89.96056,0.14931,18.31418,0.01416,1179.76125
80.180518711,13.038818611,3202,50,89.97502,0.1677,18.37733,0.01416,1179.76125
80.182518711,13.038818611,3203,50,89.97819,0.18464,18.05228,0.01416,1179.76125
80.184518711,13.038818611,3204,50,89.96978,0.17003,17.18247,0.01416,1179.76125
80.186518711,13.038818611,3205,50,89.96703,0.15885,16.95754,0.01416,1179.76125
80.188518711,13.038818611,3206,50,89.96613,0.12311,17.79025,0.01416,1179.76125
80.190518711,13.038818611,3207,50,89.96225,0.11624,16.98039,0.01416,1179.76125
80.1925187109999,13.038818611,3208,50,89.97851,0.14206,17.24448,0.01416,1179.76125
80.1945187109999,13.038818611,3209,50,89.98048,0.17337,17.88313,0.01416,1179.76125
80.1965187109999,13.038818611,3210,10,89.97865,0.17398,17.87178,0.01416,1179.76125
80.1985187109999,13.038818611,3211,10,89.97999,0.21813,18.28543,0.01416,1179.76125
80.2005187109999,13.038818611,3212,50,89.97581,0.19412,17.51584,0.01416,1179.76125
80.2025187109999,13.038818611,3213,50,89.97027,0.1831,16.84673,0.01416,1179.76125
80.2045187109999,13.038818611,3214,50,89.98031,0.22311,16.46382,0.01416,1179.76125
80.2065187109999,13.038818611,3215,50,89.97918,0.28469,16.1532,0.01416,1179.76125
80.2085187109999,13.038818611,3216,10,89.97774,0.23803,16.35098,0.01416,1179.76125
80.2105187109999,13.038818611,3217,50,89.98103,0.19212,16.16476,0.01416,1179.76125
80.2125187109999,13.038818611,3218,10,89.98621,0.19531,15.49979,0.01416,1179.76125
80.2145187109999,13.038818611,3219,50,89.98073,0.21201,16.36328,0.01416,1179.76125
80.2165187109999,13.038818611,3220,50,89.97063,0.19049,15.65786,0.01416,1179.76125
80.2185187109999,13.038818611,3221,50,89.9693,0.17683,15.54871,0.01416,1179.76125
80.2205187109999,13.038818611,3222,50,89.97533,0.16404,15.00086,0.01416,1179.76125
80.2225187109999,13.038818611,3223,10,89.97075,0.148,14.51426,0.01416,1179.76125
80.2245187109999,13.038818611,3224,50,89.97685,0.12071,14.64204,0.01416,1179.76125
80.2265187109999,13.038818611,3225,50,89.98069,0.11049,13.94882,0.01416,1179.76125
80.2285187109999,13.038818611,3226,50,89.98521,0.11357,13.90586,0.01416,1179.76125
80.2305187109999,13.038818611,3227,50,89.98255,0.12853,14.55257,0.01416,1179.76125
80.2325187109999,13.038818611,3228,50,89.98131,0.11984,15.05898,0.01416,1179.76125
80.2345187109999,13.038818611,3229,10,89.98546,0.15269,13.77584,0.01416,1179.76125
80.2365187109998,13.038818611,3230,50,89.98395,0.20266,14.44565,0.01416,1179.76125
80.2385187109998,13.038818611,3231,50,89.97823,0.16089,14.13959,0.01416,1179.76125
80.2405187109998,13.038818611,3232,50,89.98076,0.1616,13.99,0.01416,1179.76125
80.2425187109998,13.038818611,3233,50,89.98064,0.18912,14.87073,0.01416,1179.76125
80.2445187109998,13.038818611,3234,50,89.98331,0.18145,13.31665,0.01416,1179.76125
80.2465187109998,13.038818611,3235,50,89.98528,0.12862,11.77808,0.01416,1179.76125
80.2485187109998,13.038818611,3236,50,89.9706,0.11341,13.0815,0.01416,1179.76125
80.2505187109998,13.038818611,3237,50,89.97777,0.13882,12.83381,0.01416,1179.76125
80.2525187109998,13.038818611,3238,50,89.98053,0.1918,13.75682,0.01416,1179.76125
80.2545187109998,13.038818611,3239,50,89.98008,0.20548,13.91049,0.01416,1179.76125
80.2565187109998,13.038818611,3240,50,89.9836,0.16574,12.73048,0.01416,1179.76125
80.2585187109998,13.038818611,3241,50,89.98466,0.17881,11.88286,0.01416,1179.76125
80.2605187109998,13.038818611,3242,50,89.9823,0.20256,12.17752,0.01416,1179.76125
80.2625187109998,13.038818611,3243,50,89.98088,0.17664,11.45709,0.01416,1179.76125
80.2645187109998,13.038818611,3244,50,89.97807,0.18876,11.25201,0.01416,1179.76125
80.2665187109998,13.038818611,3245,50,89.97341,0.16284,11.44309,0.01416,1179.76125
80.2685187109998,13.038818611,3246,10,89.98334,0.1499,10.56122,0.01416,1179.76125
80.2705187109998,13.038818611,3247,50,89.97691,0.12538,10.59624,0.01416,1179.76125
80.2725187109998,13.038818611,3248,50,89.96124,0.10291,12.12731,0.01416,1179.76125
80.2745187109998,13.038818611,3249,50,89.98248,0.12453,11.08093,0.01416,1179.76125
80.2765187109998,13.038818611,3250,10,89.9777,0.20912,8.1902,0.01416,1179.76125
80.2785187109997,13.038818611,3251,10,89.95831,0.17636,8.0236,0.01416,1179.76125
80.174518711,13.036818611,3267,50,89.97912,0.13848,16.04582,0.01416,1179.76125
80.176518711,13.036818611,3268,50,89.97261,0.14457,17.00833,0.01416,1179.76125
80.178518711,13.036818611,3269,50,89.961,0.1481,17.69068,0.01416,1179.76125
80.180518711,13.036818611,3270,50,89.97476,0.19491,17.75039,0.01416,1179.76125
80.182518711,13.036818611,3271,50,89.96197,0.16168,17.84823,0.01416,1179.76125
80.184518711,13.036818611,3272,50,89.96127,0.15055,16.87885,0.01416,1179.76125
80.186518711,13.036818611,3273,50,89.96971,0.1428,16.78888,0.01416,1179.76125
80.188518711,13.036818611,3274,50,89.96231,0.11376,17.0242,0.01416,1179.76125
80.190518711,13.036818611,3275,50,89.96529,0.13087,17.2188,0.01416,1179.76125
80.1925187109999,13.036818611,3276,10,89.9867,0.21121,17.19876,0.01416,1179.76125
80.1945187109999,13.036818611,3277,10,89.98357,0.20138,16.46985,0.01416,1179.76125
80.1965187109999,13.036818611,3278,50,89.97485,0.15831,16.91647,0.01416,1179.76125
80.1985187109999,13.036818611,3279,50,89.97636,0.15187,16.87149,0.01416,1179.76125
80.2005187109999,13.036818611,3280,50,89.97259,0.1606,16.75496,0.01416,1179.76125
80.2025187109999,13.036818611,3281,50,89.97417,0.18403,16.23499,0.01416,1179.76125
80.2045187109999,13.036818611,3282,10,89.98253,0.26511,15.70831,0.01416,1179.76125
80.2065187109999,13.036818611,3283,10,89.98294,0.3336,15.23574,0.01416,1179.76125
80.2085187109999,13.036818611,3284,50,89.98183,0.2761,15.37479,0.01416,1179.76125
80.2105187109999,13.036818611,3285,10,89.98769,0.23592,15.61544,0.01416,1179.76125
80.2125187109999,13.036818611,3286,10,89.9847,0.18883,15.07414,0.01416,1179.76125
80.2145187109999,13.036818611,3287,10,89.97958,0.21827,16.67628,0.01416,1179.76125
80.2165187109999,13.036818611,3288,50,89.97907,0.18854,15.81468,0.01416,1179.76125
80.2185187109999,13.036818611,3289,50,89.97102,0.17664,15.20836,0.01416,1179.76125
80.2205187109999,13.036818611,3290,50,89.97105,0.15549,14.38158,0.01416,1179.76125
80.2225187109999,13.036818611,3291,50,89.96504,0.13989,14.30117,0.01416,1179.76125
80.2245187109999,13.036818611,3292,50,89.97907,0.15692,13.89828,0.01416,1179.76125
80.2265187109999,13.036818611,3293,50,89.98339,0.13523,13.54454,0.01416,1179.76125
80.2285187109999,13.036818611,3294,50,89.9874,0.10297,14.30429,0.01416,1179.76125
80.2305187109999,13.036818611,3295,50,89.98533,0.1169,15.15115,0.01416,1179.76125
80.2325187109999,13.036818611,3296,50,89.97157,0.14867,15.48846,0.01416,1179.76125
80.2345187109999,13.036818611,3297,50,89.97844,0.14884,14.53099,0.01416,1179.76125
80.2365187109998,13.036818611,3298,10,89.98052,0.25281,14.31407,0.01416,1179.76125
80.2385187109998,13.036818611,3299,50,89.97666,0.17511,14.54118,0.01416,1179.76125
80.2405187109998,13.036818611,3300,50,89.97626,0.17994,14.44499,0.01416,1179.76125
80.2425187109998,13.036818611,3301,50,89.98097,0.17483,13.62199,0.01416,1179.76125
80.2445187109998,13.036818611,3302,50,89.98282,0.16623,11.97653,0.01416,1179.76125
80.2465187109998,13.036818611,3303,50,89.98654,0.22193,12.75487,0.01416,1179.76125
80.2485187109998,13.036818611,3304,50,89.97703,0.20654,12.64554,0.01416,1179.76125
80.2505187109998,13.036818611,3305,50,89.97481,0.12416,12.1878,0.01416,1179.76125
80.2525187109998,13.036818611,3306,50,89.97826,0.15694,13.47295,0.01416,1179.76125
80.2545187109998,13.036818611,3307,50,89.97839,0.20289,13.72611,0.01416,1179.76125
80.2565187109998,13.036818611,3308,50,89.98569,0.16228,13.31416,0.01416,1179.76125
80.2585187109998,13.036818611,3309,50,89.98448,0.20652,11.93074,0.01416,1179.76125
80.2605187109998,13.036818611,3310,50,89.97636,0.19754,12.53603,0.01416,1179.76125
80.2625187109998,13.036818611,3311,10,89.97819,0.25531,12.62492,0.01416,1179.76125
80.2645187109998,13.036818611,3312,50,89.98296,0.25773,11.58046,0.01416,1179.76125
80.2665187109998,13.036818611,3313,50,89.98557,0.17723,10.23353,0.01416,1179.76125
80.2685187109998,13.036818611,3314,50,89.98537,0.13462,10.50145,0.01416,1179.76125
80.2705187109998,13.036818611,3315,50,89.97845,0.15562,11.66694,0.01416,1179.76125
80.2725187109998,13.036818611,3316,50,89.97189,0.12852,13.26105,0.01416,1179.76125
80.2745187109998,13.036818611,3317,50,89.97855,0.11929,13.27876,0.01416,1179.76125
80.2765187109998,13.036818611,3318,50,89.97571,0.17669,11.72976,0.01416,1179.76125
80.2785187109997,13.036818611,3319,50,89.97896,0.15712,10.65269,0.01416,1179.76125
80.170518711,13.034818611,3333,50,89.06603,0.13617,14.87693,0.01416,1179.76125
80.172518711,13.034818611,3334,50,89.9737,0.14417,17.96059,0.01416,1179.76125
80.174518711,13.034818611,3335,50,89.97462,0.1287,17.31138,0.01416,1179.76125
80.176518711,13.034818611,3336,50,89.96749,0.132,17.29156,0.01416,1179.76125
80.178518711,13.034818611,3337,50,89.97223,0.1758,15.84813,0.01416,1179.76125
80.180518711,13.034818611,3338,10,89.97623,0.18641,15.72995,0.01416,1179.76125
80.182518711,13.034818611,3339,50,89.97743,0.15605,16.83029,0.01416,1179.76125
80.184518711,13.034818611,3340,50,89.97717,0.14255,16.18794,0.01416,1179.76125
80.186518711,13.034818611,3341,50,89.97265,0.14024,15.79424,0.01416,1179.76125
80.188518711,13.034818611,3342,50,89.966,0.11228,16.64695,0.01416,1179.76125
80.190518711,13.034818611,3343,50,89.96977,0.13827,16.7162,0.01416,1179.76125
80.1925187109999,13.034818611,3344,50,89.98206,0.21764,14.87069,0.01416,1179.76125
80.1945187109999,13.034818611,3345,50,89.97096,0.1785,14.54126,0.01416,1179.76125
80.1965187109999,13.034818611,3346,50,89.96263,0.1118,16.60894,0.01416,1179.76125
80.1985187109999,13.034818611,3347,50,89.95169,0.10915,16.53516,0.01416,1179.76125
80.2005187109999,13.034818611,3348,50,89.96399,0.11449,16.04611,0.01416,1179.76125
80.2025187109999,13.034818611,3349,10,89.98236,0.22949,15.05647,0.01416,1179.76125
80.2045187109999,13.034818611,3350,50,89.98848,0.24821,14.69437,0.01416,1179.76125
80.2065187109999,13.034818611,3351,50,89.98859,0.18737,15.12802,0.01416,1179.76125
80.2085187109999,13.034818611,3352,50,89.98509,0.21393,14.20213,0.01416,1179.76125
80.2105187109999,13.034818611,3353,50,89.98795,0.19164,14.32367,0.01416,1179.76125
80.2125187109999,13.034818611,3354,50,89.98479,0.1655,15.22957,0.01416,1179.76125
80.2145187109999,13.034818611,3355,10,89.98376,0.20293,16.4358,0.01416,1179.76125
80.2165187109999,13.034818611,3356,50,89.98048,0.17057,15.58263,0.01416,1179.76125
80.2185187109999,13.034818611,3357,50,89.97665,0.17253,15.19895,0.01416,1179.76125
80.2205187109999,13.034818611,3358,50,89.97483,0.13583,14.29143,0.01416,1179.76125
80.2225187109999,13.034818611,3359,50,89.974,0.13109,13.48387,0.01416,1179.76125
80.2245187109999,13.034818611,3360,50,89.98316,0.164,12.33525,0.01416,1179.76125
80.2265187109999,13.034818611,3361,10,89.98328,0.18052,12.31571,0.01416,1179.76125
80.2285187109999,13.034818611,3362,50,89.98208,0.1536,12.28798,0.01416,1179.76125
80.2305187109999,13.034818611,3363,50,89.98123,0.135,12.15567,0.01416,1179.76125
80.2325187109999,13.034818611,3364,10,89.97792,0.15948,14.28779,0.01416,1179.76125
80.2345187109999,13.034818611,3365,50,89.97063,0.14035,13.84393,0.01416,1179.76125
80.2365187109998,13.034818611,3366,50,89.97636,0.1567,14.45362,0.01416,1179.76125
80.2385187109998,13.034818611,3367,50,89.98611,0.16648,13.99914,0.01416,1179.76125
80.2405187109998,13.034818611,3368,50,89.98332,0.15632,13.52758,0.01416,1179.76125
80.2425187109998,13.034818611,3369,50,89.9847,0.15467,11.9536,0.01416,1179.76125
80.2445187109998,13.034818611,3370,50,89.98693,0.13945,11.33923,0.01416,1179.76125
80.2465187109998,13.034818611,3371,50,89.98462,0.20022,13.17392,0.01416,1179.76125
80.2485187109998,13.034818611,3372,50,89.98182,0.23416,14.04858,0.01416,1179.76125
80.2505187109998,13.034818611,3373,10,89.97301,0.16091,12.28855,0.01416,1179.76125
80.2525187109998,13.034818611,3374,50,89.97588,0.15988,13.17359,0.01416,1179.76125
80.2545187109998,13.034818611,3375,50,89.97923,0.17887,13.7452,0.01416,1179.76125
80.2565187109998,13.034818611,3376,50,89.98364,0.19638,13.17053,0.01416,1179.76125
80.2585187109998,13.034818611,3377,50,89.97744,0.1888,12.47593,0.01416,1179.76125
80.2605187109998,13.034818611,3378,50,89.97829,0.20772,12.65381,0.01416,1179.76125
80.2625187109998,13.034818611,3379,50,89.9769,0.24088,12.89708,0.01416,1179.76125
80.2645187109998,13.034818611,3380,50,89.98184,0.19748,11.59437,0.01416,1179.76125
80.2665187109998,13.034818611,3381,50,89.89377,0.18925,10.27164,0.01416,1179.76125
80.2685187109998,13.034818611,3382,50,84.84338,0.12427,11.05334,0.01416,1179.76125
80.2705187109998,13.034818611,3383,50,89.55336,0.12923,12.77668,0.01416,1179.76125
80.2725187109998,13.034818611,3384,50,89.98164,0.17862,13.83621,0.01416,1179.76125
80.2745187109998,13.034818611,3385,50,89.97846,0.17134,13.75094,0.01416,1179.76125
80.2765187109998,13.034818611,3386,50,89.97902,0.20295,14.06999,0.01416,1179.76125
80.2785187109997,13.034818611,3387,50,89.98296,0.14954,10.4468,0.01416,1179.76125
80.170518711,13.032818611,3401,10,88.11545,0.16515,13.9949,0.01416,1179.76125
80.172518711,13.032818611,3402,50,89.96914,0.1247,17.40551,0.01416,1179.76125
80.174518711,13.032818611,3403,50,89.97462,0.12324,17.20512,0.01416,1179.76125
80.176518711,13.032818611,3404,50,89.98119,0.13659,17.51182,0.01416,1179.76125
80.178518711,13.032818611,3405,10,89.98821,0.20406,18.5915,0.01416,1179.76125
80.180518711,13.032818611,3406,50,89.98098,0.13429,16.201,0.01416,1179.76125
80.182518711,13.032818611,3407,50,89.98222,0.13903,15.05848,0.01416,1179.76125
80.184518711,13.032818611,3408,50,89.9779,0.1229,15.58153,0.01416,1179.76125
80.186518711,13.032818611,3409,50,89.97871,0.12248,16.47733,0.01416,1179.76125
80.188518711,13.032818611,3410,50,89.97297,0.11312,16.57261,0.01416,1179.76125
80.190518711,13.032818611,3411,50,89.96682,0.13201,15.74718,0.01416,1179.76125
80.1925187109999,13.032818611,3412,10,89.98223,0.26358,13.01176,0.01416,1179.76125
80.1945187109999,13.032818611,3413,10,89.97129,0.18708,13.94868,0.01416,1179.76125
80.1985187109999,13.032818611,3415,50,89.96204,0.10071,15.0796,0.01416,1179.76125
80.2005187109999,13.032818611,3416,50,89.96904,0.11347,15.06791,0.01416,1179.76125
80.2025187109999,13.032818611,3417,50,89.98093,0.18295,14.1278,0.01416,1179.76125
80.2045187109999,13.032818611,3418,50,89.9824,0.24036,15.49263,0.01416,1179.76125
80.2065187109999,13.032818611,3419,50,89.9801,0.18997,13.98162,0.01416,1179.76125
80.2085187109999,13.032818611,3420,50,89.98414,0.17826,13.43457,0.01416,1179.76125
80.2105187109999,13.032818611,3421,10,89.98483,0.20774,14.71004,0.01416,1179.76125
80.2125187109999,13.032818611,3422,50,89.98067,0.20191,15.7666,0.01416,1179.76125
80.2145187109999,13.032818611,3423,10,89.9828,0.24551,16.61844,0.01416,1179.76125
80.2165187109999,13.032818611,3424,10,89.97885,0.17243,14.49368,0.01416,1179.76125
80.2185187109999,13.032818611,3425,50,89.98264,0.15543,13.55045,0.01416,1179.76125
80.2205187109999,13.032818611,3426,50,89.97849,0.12027,13.21934,0.01416,1179.76125
80.2225187109999,13.032818611,3427,50,89.97223,0.11413,12.96365,0.01416,1179.76125
80.2245187109999,13.032818611,3428,50,89.97887,0.13741,12.25795,0.01416,1179.76125
80.2265187109999,13.032818611,3429,50,89.97493,0.13595,11.51851,0.01416,1179.76125
80.2285187109999,13.032818611,3430,50,89.97811,0.13658,12.051,0.01416,1179.76125
80.2305187109999,13.032818611,3431,50,89.97995,0.13627,11.91431,0.01416,1179.76125
80.2325187109999,13.032818611,3432,50,89.9772,0.12676,12.7053,0.01416,1179.76125
80.2345187109999,13.032818611,3433,50,89.97581,0.14849,12.63484,0.01416,1179.76125
80.2365187109998,13.032818611,3434,50,89.97131,0.16348,12.41364,0.01416,1179.76125
80.2385187109998,13.032818611,3435,50,89.98445,0.18739,12.02472,0.01416,1179.76125
80.2405187109998,13.032818611,3436,50,89.98624,0.1631,11.91638,0.01416,1179.76125
80.2425187109998,13.032818611,3437,50,89.98493,0.15327,11.1144,0.01416,1179.76125
80.2445187109998,13.032818611,3438,50,89.98978,0.16872,12.31977,0.01416,1179.76125
80.2465187109998,13.032818611,3439,50,89.98893,0.21555,14.68366,0.01416,1179.76125
80.2485187109998,13.032818611,3440,50,89.98645,0.23551,12.58206,0.01416,1179.76125
80.2505187109998,13.032818611,3441,50,89.97926,0.18194,13.48248,0.01416,1179.76125
80.2525187109998,13.032818611,3442,50,89.97499,0.18857,13.7045,0.01416,1179.76125
80.2545187109998,13.032818611,3443,50,89.97751,0.18064,13.15045,0.01416,1179.76125
80.2565187109998,13.032818611,3444,50,89.97763,0.16275,12.35252,0.01416,1179.76125
80.2585187109998,13.032818611,3445,50,89.97609,0.1704,11.70228,0.01416,1179.76125
80.2605187109998,13.032818611,3446,50,89.98376,0.1634,12.05032,0.01416,1179.76125
80.2625187109998,13.032818611,3447,50,89.97815,0.19411,11.79011,0.01416,1179.76125
80.2645187109998,13.032818611,3448,50,89.97305,0.20188,10.40683,0.01416,1179.76125
80.2665187109998,13.032818611,3449,10,89.69996,0.2133,9.99322,0.01416,1179.76125
80.2685187109998,13.032818611,3450,40,80.32514,0.1138,10.14713,0.01416,1179.76125
80.2705187109998,13.032818611,3451,50,89.26723,0.11068,11.4774,0.01416,1179.76125
80.2725187109998,13.032818611,3452,50,89.98034,0.14321,12.65294,0.01416,1179.76125
80.2745187109998,13.032818611,3453,10,89.97641,0.17319,13.34224,0.01416,1179.76125
80.2765187109998,13.032818611,3454,10,89.97985,0.17258,12.99744,0.01416,1179.76125
80.2785187109997,13.032818611,3455,50,89.77032,0.12185,8.87335,0.01416,1179.76125
80.174518711,13.030818611,3471,50,89.97163,0.12388,17.45458,0.01416,1179.76125
80.176518711,13.030818611,3472,50,89.97477,0.12101,17.18805,0.01416,1179.76125
80.178518711,13.030818611,3473,50,89.97932,0.14992,16.88816,0.01416,1179.76125
80.180518711,13.030818611,3474,50,89.96889,0.14304,16.78046,0.01416,1179.76125
80.182518711,13.030818611,3475,50,89.97124,0.12577,16.2398,0.01416,1179.76125
80.184518711,13.030818611,3476,50,89.98042,0.12944,15.62024,0.01416,1179.76125
80.186518711,13.030818611,3477,50,89.97844,0.15492,16.18241,0.01416,1179.76125
80.188518711,13.030818611,3478,50,89.97794,0.16344,16.25285,0.01416,1179.76125
80.190518711,13.030818611,3479,50,89.96343,0.13913,14.24641,0.01416,1179.76125
80.1925187109999,13.030818611,3480,50,89.964,0.13369,12.45062,0.01416,1179.76125
80.1945187109999,13.030818611,3481,50,89.97214,0.10456,12.60017,0.01416,1179.76125
80.2005187109999,13.030818611,3484,50,89.96764,0.11426,13.20854,0.01416,1179.76125
80.2025187109999,13.030818611,3485,50,89.9814,0.13407,14.33046,0.01416,1179.76125
80.2045187109999,13.030818611,3486,50,89.97347,0.12637,15.32588,0.01416,1179.76125
80.2065187109999,13.030818611,3487,50,89.97656,0.13266,14.72797,0.01416,1179.76125
80.2085187109999,13.030818611,3488,50,89.97955,0.1512,14.93804,0.01416,1179.76125
80.2105187109999,13.030818611,3489,50,89.98167,0.15043,14.719,0.01416,1179.76125
80.2125187109999,13.030818611,3490,10,89.98138,0.17453,15.36802,0.01416,1179.76125
80.2145187109999,13.030818611,3491,10,89.98396,0.22252,15.33396,0.01416,1179.76125
80.2165187109999,13.030818611,3492,50,89.98125,0.2024,14.92479,0.01416,1179.76125
80.2185187109999,13.030818611,3493,10,89.98076,0.17499,13.86116,0.01416,1179.76125
80.2205187109999,13.030818611,3494,50,89.96796,0.11755,13.84101,0.01416,1179.76125
80.2225187109999,13.030818611,3495,50,89.97083,0.132,12.73669,0.01416,1179.76125
80.2245187109999,13.030818611,3496,10,89.9768,0.15584,11.75602,0.01416,1179.76125
80.2265187109999,13.030818611,3497,50,89.97373,0.14086,11.43356,0.01416,1179.76125
80.2285187109999,13.030818611,3498,50,89.96683,0.17518,11.55984,0.01416,1179.76125
80.2305187109999,13.030818611,3499,10,89.97546,0.16674,11.46744,0.01416,1179.76125
80.2325187109999,13.030818611,3500,50,89.9773,0.12783,11.98604,0.01416,1179.76125
80.2345187109999,13.030818611,3501,50,89.98077,0.16621,11.9501,0.01416,1179.76125
80.2365187109998,13.030818611,3502,50,89.98139,0.20406,12.10142,0.01416,1179.76125
80.2385187109998,13.030818611,3503,50,89.98918,0.20551,12.7979,0.01416,1179.76125
80.2405187109998,13.030818611,3504,50,89.98901,0.21401,13.56908,0.01416,1179.76125
80.2425187109998,13.030818611,3505,50,89.98578,0.19677,12.43203,0.01416,1179.76125
80.2445187109998,13.030818611,3506,50,89.9873,0.16774,11.98986,0.01416,1179.76125
80.2465187109998,13.030818611,3507,50,89.98713,0.18586,13.597,0.01416,1179.76125
80.2485187109998,13.030818611,3508,50,89.98697,0.22339,14.31286,0.01416,1179.76125
80.2505187109998,13.030818611,3509,10,89.98479,0.21525,14.67071,0.01416,1179.76125
80.2525187109998,13.030818611,3510,10,89.9813,0.24865,14.41802,0.01416,1179.76125
80.2545187109998,13.030818611,3511,50,89.98145,0.19368,13.22752,0.01416,1179.76125
80.2565187109998,13.030818611,3512,50,89.97925,0.1809,12.52988,0.01416,1179.76125
